Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,User ID,Device Model,Operating System,App Usage Time (min/day),Screen On Time (hours/day),Battery Drain (mAh/day),Number of Apps Installed,Data Usage (MB/day),Age,Gender,User Behavior Class,Income,Poverty,Unemployment,Employed,creditworthiness_score
29319,0,0.35698725,67,0,0.10936357,2733,2,0,0,0,0,473,Xiaomi Mi 11,Android,139,3,697,37,513,26,Female,2,35316,21.9,7.1,3645,1
7704,0,0.103955339,59,0,0.241543734,6710,17,0,2,0,1,231,iPhone 12,iOS,159,2.3,1083,32,526,38,Male,2,38491,22.4,18.2,2077,1
69358,0,0.879864636,61,0,456,,6,0,0,0,0,190,Samsung Galaxy S21,Android,42,1.1,402,11,265,32,Female,1,45471,19.6,9.5,162790,1
19079,0,0,59,0,0.033996762,10500,9,0,0,0,0,225,OnePlus 9,Android,92,2.5,690,31,563,27,Male,2,38923,20.2,15.4,1856,1
55709,0,0.653869226,62,0,0.389566613,6229,6,0,1,0,3,385,Samsung Galaxy S21,Android,102,3,890,38,548,28,Male,2,49863,13,4.8,9010,1
147422,0,0.042296246,42,0,0.268591772,7583,13,0,2,0,3,377,iPhone 12,iOS,65,1.7,490,17,122,51,Female,1,46271,14.8,6.9,97589,1
104159,0,0.005216938,74,0,1,0,4,0,0,0,0,283,iPhone 12,iOS,386,7.7,2114,72,1209,51,Male,4,50323,16.1,8.3,10060,0
108569,0,0.397824817,55,0,0.116446579,9995,6,0,1,0,1,633,iPhone 12,iOS,496,10.2,2587,84,1921,56,Female,5,50962,12.9,4.3,1023,1
8960,0,0.139435375,66,0,1824,,6,0,1,0,0,628,iPhone 12,iOS,227,5.2,1446,46,920,59,Male,3,40888,19,6.8,11029,1
73454,0,0,41,2,0.287486179,20800,12,0,1,1,5,259,Xiaomi Mi 11,Android,201,4,1791,50,914,18,Male,3,30333,28.4,12.6,7281,0
126236,1,0.221007496,61,0,0.618258353,3800,10,0,2,0,0,359,Google Pixel 5,Android,74,2,366,13,253,44,Female,1,49340,13.8,9.5,22684,1
36738,0,0.030723037,37,0,0.513137558,5175,10,0,2,0,0,456,iPhone 12,iOS,74,1.6,436,13,182,27,Female,1,50693,11.2,5.7,19270,1
19708,0,0.523856126,39,0,0.340653662,7740,13,0,1,0,1,411,Samsung Galaxy S21,Android,501,11.8,2790,86,2074,31,Female,5,50404,7.9,1.7,4641,1
89106,0,0,51,0,0.355552363,6960,7,0,1,0,0,649,iPhone 12,iOS,389,6.3,2294,76,1334,53,Male,4,27969,30.5,14.5,63979,0
67266,0,0.016361242,57,0,0.220898258,12000,24,0,1,0,2,318,Google Pixel 5,Android,116,2.2,827,29,434,28,Female,2,48671,20.1,9.2,51561,1
24644,0,0.014174482,74,0,0.037446286,3257,9,0,0,0,1,677,OnePlus 9,Android,141,3.8,689,38,576,34,Male,2,63004,6.4,2.1,2290,1
20183,0,0.012472375,82,0,17,,9,0,0,0,0,225,OnePlus 9,Android,92,2.5,690,31,563,27,Male,2,55543,19.5,4.1,1499,1
127042,0,0.317984571,64,0,0.251974347,18866,12,0,2,0,0,234,OnePlus 9,Android,129,3.4,1059,27,580,36,Female,2,36404,22.1,5.2,6618,1
69080,0,0.041004229,29,1,0.316184191,6666,12,0,1,0,0,684,Samsung Galaxy S21,Android,75,1.6,325,12,225,45,Male,1,35599,27.1,12.4,147194,0
31814,0,0.010522704,86,0,0.196695096,1875,10,0,1,0,0,664,Google Pixel 5,Android,469,6.4,1858,78,1297,55,Female,4,53783,9.2,6,43362,0
30991,0,0.195046916,33,0,0.398522382,2300,10,0,1,0,1,374,Google Pixel 5,Android,560,11.3,2947,95,1663,25,Female,5,49802,20.1,4.1,10714,0
143577,0,0.033715834,66,0,0.382860867,3068,8,0,1,0,0,672,Google Pixel 5,Android,468,7.3,1937,64,1209,22,Male,4,48369,15.7,6.6,67141,0
133635,0,0.002205726,64,0,0.160641711,14024,17,0,1,0,0,608,Xiaomi Mi 11,Android,203,4,1323,56,787,21,Male,3,54296,14.6,7.7,79447,1
261,0,0.034645112,65,0,0.125189985,12500,4,0,1,0,1,472,Xiaomi Mi 11,Android,541,9.4,2452,93,1811,53,Female,5,50664,10.5,2.7,1904,1
61986,1,0.944375952,41,5,0.285031155,6900,10,2,0,0,3,233,Xiaomi Mi 11,Android,537,10,2720,83,1763,35,Male,5,49427,14,6.5,19166,0
54330,0,1.262719106,65,0,0.464468288,17800,20,0,3,0,1,692,iPhone 12,iOS,178,4,856,37,569,51,Female,2,67309,11.3,6.4,499197,1
136099,0,0.077792264,27,1,0.206042956,2746,3,3,0,2,0,113,Google Pixel 5,Android,295,5.1,1483,45,748,27,Female,3,49575,9.3,2.8,2974,0
58031,0,0.212264597,32,0,0.087685915,25750,10,0,1,0,3,497,iPhone 12,iOS,182,4.8,1500,51,807,43,Female,3,53624,13.1,3.5,27263,1
116582,1,0.867949444,62,1,0.456806283,4583,15,0,1,0,3,442,Samsung Galaxy S21,Android,223,5.7,1295,44,751,39,Male,3,36239,23.4,11.4,3878,0
65758,0,0.319600499,61,0,0.00137228,5100,4,0,0,0,1,564,iPhone 12,iOS,46,1.6,440,10,265,31,Male,1,54960,10.5,2.7,4085,1
83358,0,0.160904619,65,0,0.004999929,70000,4,0,0,0,1,268,OnePlus 9,Android,584,9.4,2766,84,2151,32,Male,5,47744,14.4,5.1,19844,1
18540,0,0.280571731,52,0,0.089955022,2000,7,0,0,0,0,510,iPhone 12,iOS,492,10,2513,90,1968,31,Male,5,48101,17.6,9.4,32450,0
39224,0,0.469248033,42,1,0.168598939,5088,9,0,0,0,0,386,iPhone 12,iOS,349,6.6,2041,78,1096,40,Female,4,37289,20.6,11.9,3705,0
62550,0,0.046224118,52,0,0.139815533,11600,11,0,2,0,0,387,OnePlus 9,Android,98,2,925,32,457,28,Male,2,53041,11.9,3.4,5147,1
149344,0,0.016842105,58,0,0.096195977,5020,9,0,0,0,0,113,Google Pixel 5,Android,295,5.1,1483,45,748,27,Female,3,41100,15.7,10.7,17147,1
51818,0,0.785020281,29,2,0.323823458,4100,7,2,0,0,0,613,Xiaomi Mi 11,Android,553,10.2,2911,82,2441,44,Male,5,34175,22.6,8,3940,0
115987,0,0,35,0,0.33406406,8210,7,0,1,0,1,625,Samsung Galaxy S21,Android,36,1.5,310,15,272,45,Male,1,39526,19.3,10.9,2409,1
41259,0,0,26,0,0.378197998,898,2,0,0,0,0,81,OnePlus 9,Android,565,10.6,2475,99,1603,51,Female,5,47801,16.1,5,28311,0
110040,0,0.880013332,62,0,0.138469039,2050,8,0,0,0,0,699,Samsung Galaxy S21,Android,62,1.7,431,13,224,44,Male,1,55762,11.6,5,45198,1
115290,0,0.632247596,68,0,0.143485651,10000,9,0,0,0,1,113,Google Pixel 5,Android,295,5.1,1483,45,748,27,Female,3,45409,17,8.1,29522,1
120499,0,0.012465836,56,0,0.000749513,6670,3,0,0,0,0,2,OnePlus 9,Android,268,4.7,1331,42,944,47,Female,3,38695,20.7,6.6,4273,1
99639,0,0.822798178,54,0,0.943071369,3600,20,3,2,1,1,642,OnePlus 9,Android,50,1.4,443,16,255,26,Female,1,29931,32.3,9.7,2914,1
5955,0,0.237594957,55,0,0.151469252,3300,7,0,0,0,0,220,Xiaomi Mi 11,Android,101,3.2,603,28,417,43,Male,2,37143,22.7,7.4,26436,1
148288,0,0.968561258,49,0,0.133397313,8335,4,0,0,1,1,566,Samsung Galaxy S21,Android,60,1.3,462,15,296,40,Male,1,50539,14.2,7.8,10856,1
10396,0,0.930027989,29,0,0.333833083,2000,4,0,0,0,0,225,OnePlus 9,Android,92,2.5,690,31,563,27,Male,2,65476,11.4,7.4,268331,1
107132,0,0.02623575,63,0,0.007635253,4583,7,0,0,0,0,385,Samsung Galaxy S21,Android,102,3,890,38,548,28,Male,2,35686,20.2,9.5,5759,1
99483,0,0.99222395,50,1,0.149300156,4500,4,1,0,0,1,403,iPhone 12,iOS,411,7.4,1960,71,1264,40,Male,4,45331,15,9.9,21853,0
131103,0,0.04621108,51,0,0.114222144,40000,11,0,2,0,2,638,Xiaomi Mi 11,Android,83,1.1,546,10,289,32,Female,1,45978,14.3,8.3,16089,1
42167,0,0.099401004,58,0,3592,,14,0,1,0,9,130,Xiaomi Mi 11,Android,97,3.3,751,39,412,36,Female,2,53289,12.1,3.2,94675,1
104940,0,0.102286833,52,1,0.352252166,10500,13,0,1,0,0,53,Samsung Galaxy S21,Android,125,2.7,690,28,393,27,Female,2,43932,12.3,5.4,7782,1
48838,0,0.861055556,51,1,0.352599179,5847,16,0,0,0,0,684,Samsung Galaxy S21,Android,75,1.6,325,12,225,45,Male,1,43691,13.4,5.2,3889,1
98162,0,0.9999999,71,0,0.469458988,9167,4,0,2,0,0,672,Google Pixel 5,Android,468,7.3,1937,64,1209,22,Male,4,45117,19.1,7.9,13049,1
118819,0,0.16341229,43,0,0.537355671,8833,11,0,3,0,2,416,iPhone 12,iOS,98,2.3,608,24,394,56,Male,2,51734,14.8,5.4,30099,1
4879,0,0.017512196,56,0,2135,,10,0,1,0,5,247,Google Pixel 5,Android,71,1.5,590,17,257,33,Male,1,41912,17,6.3,2989,1
105105,0,0.558110472,42,0,0.038080334,3833,4,0,0,0,4,439,OnePlus 9,Android,105,3,728,24,343,52,Female,2,35291,19.3,12.5,16178,0
136069,0,0.103714071,58,0,0.234177854,9906,26,0,2,0,0,203,Xiaomi Mi 11,Android,88,1.3,327,11,262,22,Male,1,42614,21.8,5.8,500,1
97012,0,0,39,0,0,,2,0,0,0,,184,iPhone 12,iOS,73,1.2,308,15,275,39,Female,1,42829,19.2,11.9,69673,1
43824,0,0.054696594,59,0,0.264021247,6400,18,0,1,0,3,123,Google Pixel 5,Android,584,10,2541,99,2391,49,Female,5,13944,58,4.6,2477,1
91959,0,0.372319763,78,0,0.517775752,5484,6,0,1,0,0,401,Xiaomi Mi 11,Android,522,11.1,2821,86,1891,42,Male,5,40000,13.8,2.2,2629,1
131783,0,0.014715048,67,0,0.511622094,4000,6,0,1,0,0,294,Xiaomi Mi 11,Android,226,4.5,1781,45,649,27,Female,3,31325,28.2,12.3,2891,0
127083,0,0.084037973,71,0,1.092529389,2636,18,0,2,0,0,280,Samsung Galaxy S21,Android,411,7.8,2029,75,1136,33,Female,4,24430,35.6,16.1,68598,0
40207,0,0.022244284,58,0,0.078427016,4500,8,0,0,0,2,610,iPhone 12,iOS,551,8.5,2927,92,1901,51,Male,5,49092,15.8,8,170294,1
22620,0,0.082638256,52,0,5545,,18,0,2,0,2,198,OnePlus 9,Android,151,3.7,1116,32,320,41,Female,2,48359,14,1.6,1779,1
121046,0,0.9999999,43,1,0.761809548,4000,6,0,1,0,2,511,Google Pixel 5,Android,241,5.3,1767,58,976,38,Female,3,50254,13.4,7.5,85953,0
114676,0,0.007189449,40,0,0.299041336,9700,11,0,2,0,2,144,Samsung Galaxy S21,Android,68,1.1,528,12,201,29,Male,1,84385,5.5,6,61270,1
50069,0,0.119103305,56,0,0.497229917,4331,16,0,2,0,1,609,Xiaomi Mi 11,Android,258,4.9,1596,56,937,40,Female,3,46671,8.8,5.2,14947,1
120940,0,0.028529421,56,0,2592,,12,0,2,0,0,201,Samsung Galaxy S21,Android,495,8.9,2920,84,2252,31,Female,5,35088,21.7,8.1,9142,1
116662,0,0.064853437,56,0,3513,,6,0,3,0,3,124,Google Pixel 5,Android,529,8.1,2686,96,1924,35,Male,5,49488,9.6,3.2,5319,1
141702,0,0.005965246,68,1,636,,9,0,0,0,0,187,iPhone 12,iOS,402,7.8,2014,79,1088,34,Female,4,45230,17.5,9.5,2101,0
91980,0,0.027762241,48,0,0.250121497,6172,7,0,1,0,1,326,OnePlus 9,Android,203,4.3,1554,54,638,25,Female,3,48286,14.1,7.8,56262,1
112845,0,0.191137775,45,2,1.228532485,2200,11,0,1,0,2,464,iPhone 12,iOS,290,4.6,1694,50,809,23,Male,3,40224,11,1.1,964,0
75103,0,0.9999999,42,0,4424,,5,0,2,0,0,349,Google Pixel 5,Android,156,3.8,866,34,510,26,Male,2,38000,22.3,9.2,3241,1
72218,0,0.9999999,49,1,1.117339529,3442,5,0,1,0,2,660,Xiaomi Mi 11,Android,505,9.6,2464,91,2375,35,Male,5,42083,18.3,11.5,9331,0
103668,1,0.256510533,29,1,8901,0,17,0,9,0,1,403,iPhone 12,iOS,411,7.4,1960,71,1264,40,Male,4,45411,13.5,3.3,4277,0
130711,0,0.024931671,39,0,0.555737705,4879,6,0,3,0,2,346,iPhone 12,iOS,308,7.7,1974,73,1431,37,Female,4,50282,12.5,3.8,2881,1
65094,0,0.041247422,54,0,0.002279818,8333,3,0,0,0,0,511,Google Pixel 5,Android,241,5.3,1767,58,976,38,Female,3,46766,13.2,1.7,1687,1
64068,0,0.625966251,40,0,0.043387199,48700,11,0,2,0,0,147,Samsung Galaxy S21,Android,443,7.4,2289,73,1026,33,Male,4,59662,9.4,3.5,8543,1
123515,0,0.003349833,57,0,0.253005041,5157,2,0,1,0,1,148,Xiaomi Mi 11,Android,52,1.6,385,19,234,24,Male,1,35634,22,10.8,4638,1
116222,0,0.003555845,79,0,938,,11,0,1,0,0,489,Xiaomi Mi 11,Android,416,7.3,1882,62,1333,32,Female,4,38253,26.4,13.9,640661,0
100595,0,0,21,0,0,,1,0,0,0,0,640,Google Pixel 5,Android,538,9.8,2778,91,2080,35,Female,5,46993,11.7,3.7,3579,1
96163,0,0.289095196,49,0,0.505382997,8080,24,0,2,0,2,551,Xiaomi Mi 11,Android,455,6.2,1984,72,1287,42,Male,4,35578,24.7,14.6,23011,0
51514,0,0.514817451,48,0,0.764411811,6400,19,0,1,0,1,338,Samsung Galaxy S21,Android,30,1.3,561,15,252,34,Male,1,42905,14.5,10.2,9699,1
136066,0,0.002367408,40,0,0.585828343,1001,12,0,0,0,0,641,Samsung Galaxy S21,Android,63,1.8,321,11,271,42,Male,1,32663,27.6,17,5703,0
70330,0,0.17259292,60,0,0.144097679,19000,12,0,2,0,0,473,Xiaomi Mi 11,Android,139,3,697,37,513,26,Female,2,45121,17.6,6.9,7787,1
80236,0,0.172293148,50,0,0.829564682,6500,21,0,4,0,0,151,iPhone 12,iOS,523,9.4,2583,92,1539,21,Male,5,71196,9.9,7.7,10290,1
60891,0,0.104464253,50,0,0.48193096,7415,20,0,2,0,2,415,Google Pixel 5,Android,116,2,1171,22,573,33,Female,2,31914,27,13.8,12296,1
50189,0,0.052907426,38,0,0.410797744,6204,12,0,1,0,3,298,iPhone 12,iOS,170,2.7,805,26,344,53,Female,2,39064,19,12.8,9041,1
18350,0,0.038919167,32,0,0.158508159,8150,5,0,1,0,2,611,iPhone 12,iOS,507,9.6,2606,95,1543,48,Male,5,42197,21.4,10.5,58449,0
75232,0,0.006891076,87,0,0.005994006,1000,10,0,0,0,0,263,iPhone 12,iOS,518,9.6,2954,93,2125,34,Female,5,36827,16.5,5.7,3723,0
92384,0,0.442092985,51,0,1378,,5,0,1,0,0,144,Samsung Galaxy S21,Android,68,1.1,528,12,201,29,Male,1,45651,17.6,8.8,236140,1
142622,0,0.034938062,79,0,0.006268437,8135,3,0,0,0,0,346,iPhone 12,iOS,308,7.7,1974,73,1431,37,Female,4,63552,7.2,7.1,26337,1
58080,0,0.139057396,41,0,0.046804527,11750,5,0,0,0,2,624,OnePlus 9,Android,42,1.8,417,15,284,21,Male,1,42576,18.7,6.2,18459,1
379,0,0.186890655,54,0,0.655589124,3640,7,0,1,0,1,572,Google Pixel 5,Android,444,6.1,2229,73,1194,25,Female,4,63236,8.9,4.9,19250,0
42028,0,0.509936183,38,0,0.801389327,3166,7,0,2,0,1,2,OnePlus 9,Android,268,4.7,1331,42,944,47,Female,3,31345,29.2,12.2,14446,0
97216,0,0.070283889,57,0,0.53444789,7416,9,0,3,0,1,304,iPhone 12,iOS,541,11.4,2443,89,1923,34,Female,5,75619,12.5,8.3,778132,1
105730,0,0.481633336,52,0,0.313835771,5333,3,0,1,0,0,254,Xiaomi Mi 11,Android,100,2.4,982,31,478,48,Female,2,53669,13.6,10.6,27209,1
77483,0,0.287054067,39,1,0.368283777,5750,15,0,2,0,0,652,iPhone 12,iOS,69,1.7,519,10,167,51,Female,1,70471,8,9,53302,1
9460,1,0.538991525,41,5,1.279906698,3000,10,1,2,0,3,453,Samsung Galaxy S21,Android,120,3.3,734,35,583,26,Male,2,60486,11.3,5.7,6252,0
1967,0,0.335712013,41,0,0.648859731,3200,3,0,2,0,0,37,iPhone 12,iOS,122,3.3,755,30,573,26,Male,2,58199,8.7,4.9,25416,1
135292,0,0,30,1,0.678464307,5000,13,0,2,0,0,160,Xiaomi Mi 11,Android,131,2.4,859,26,305,40,Male,2,37536,27,9.4,2791,1
102721,0,0.114706004,80,0,0.117110544,2740,2,0,0,0,0,9,Samsung Galaxy S21,Android,340,7.7,2138,75,1053,42,Female,4,30429,28.1,15.9,7193,0
74833,0,0,56,0,0.733152828,3323,12,0,1,0,1,233,Xiaomi Mi 11,Android,537,10,2720,83,1763,35,Male,5,42468,17.8,6.6,16095,0
126478,0,0.029424906,69,0,0.486895925,6600,10,0,1,0,0,99,Google Pixel 5,Android,59,1.2,361,18,293,25,Female,1,52365,10,4.4,27662,1
65363,0,0.023462917,41,0,0.532546745,10000,10,0,3,0,0,659,Xiaomi Mi 11,Android,463,6.8,2358,68,1236,43,Female,4,33232,23.3,11.7,26631,0
31600,0,0.195287886,31,0,729,,6,0,0,0,0,208,Google Pixel 5,Android,163,3.1,620,21,419,23,Male,2,38289,20.9,7.4,1709,1
88376,0,0.047908462,64,0,0.310384231,7000,13,0,3,0,0,131,Google Pixel 5,Android,540,10.8,2923,90,1886,40,Male,5,34139,22.1,6.2,10376,1
51910,0,0.234588471,73,0,0.607874016,634,8,0,1,0,0,404,Samsung Galaxy S21,Android,566,8.6,2595,89,1657,51,Female,5,14708,51.7,27.1,8923,0
89821,0,0.487216112,31,0,0.143245342,2575,7,0,0,0,0,152,Samsung Galaxy S21,Android,42,1.6,315,19,207,52,Female,1,47911,13.3,9.7,7423,1
24012,0,0.125554653,28,0,0.44761508,4800,5,0,2,0,0,54,Xiaomi Mi 11,Android,97,2.2,1101,38,375,53,Male,2,41985,16.5,1.4,2564,1
75577,0,0.725116039,45,0,0.52308528,1840,8,0,0,0,3,120,Google Pixel 5,Android,97,2.7,1018,37,428,41,Male,2,52758,10.7,7.9,17769,1
99095,0,0.076352576,93,0,0.027941553,3900,2,0,0,0,0,673,Xiaomi Mi 11,Android,500,11.2,2925,84,2438,27,Male,5,48744,13.6,10.5,10914,0
104668,0,0.036761211,57,0,0.202425736,15417,22,0,2,0,0,628,iPhone 12,iOS,227,5.2,1446,46,920,59,Male,3,40730,21.2,8.9,16969,1
85148,0,0.66189968,64,1,0.277611652,10366,11,1,1,0,0,587,Xiaomi Mi 11,Android,197,4.4,1665,44,608,43,Female,3,45378,19.2,10.1,17073,0
124522,0,0.720249045,37,0,0.608956854,1830,18,0,0,0,3,625,Samsung Galaxy S21,Android,36,1.5,310,15,272,45,Male,1,53624,13.1,3.5,27263,1
13229,0,0.335748245,49,0,0.199609306,5630,8,0,0,0,2,420,iPhone 12,iOS,83,1.4,454,11,228,46,Male,1,41406,17.5,7.2,1767,1
11134,0,0.365649586,45,0,0.278418705,6500,7,0,1,0,3,422,iPhone 12,iOS,168,3.2,716,38,414,43,Male,2,43679,16.4,0.7,1162,1
7493,0,0.144547041,51,0,0.539878731,8575,12,0,1,0,1,104,Xiaomi Mi 11,Android,274,4.2,1781,52,934,28,Male,3,68620,9.7,7.5,105953,1
134583,0,0.091311998,60,1,0.106532737,13638,14,0,1,0,0,254,Xiaomi Mi 11,Android,100,2.4,982,31,478,48,Female,2,52110,16.1,9.8,49815,1
68555,0,0.788289896,26,0,0.427857589,1600,11,1,0,0,0,227,Xiaomi Mi 11,Android,384,7,2185,72,1376,59,Male,4,38853,28.2,11.5,88919,0
66842,0,0.199956046,27,0,0.19046058,6100,10,0,0,0,1,112,Xiaomi Mi 11,Android,488,8.6,2447,84,2344,19,Male,5,34901,19.6,10.5,9769,0
52387,0,0.798345492,57,0,7504,,20,0,2,0,0,510,iPhone 12,iOS,492,10,2513,90,1968,31,Male,5,43069,18.1,11.5,56519,0
10694,0,0.026996625,23,0,0.007308161,820,4,0,0,0,0,473,Xiaomi Mi 11,Android,139,3,697,37,513,26,Female,2,35736,25.1,9.8,15545,1
132901,0,0.164391463,35,0,0.01561524,1600,2,0,0,0,0,99,Google Pixel 5,Android,59,1.2,361,18,293,25,Female,1,38132,22.8,9.6,32747,1
21004,0,0.819601087,54,0,5.054228914,8500,35,0,2,0,0,153,Google Pixel 5,Android,120,2,741,38,396,56,Female,2,42264,20.9,6,2738,1
139451,0,0.011332956,47,0,0.001176332,8500,2,0,0,0,1,338,Samsung Galaxy S21,Android,30,1.3,561,15,252,34,Male,1,102964,4,4.1,159911,1
68111,0,0.112559113,52,0,0.371942778,6500,18,0,1,0,0,163,Google Pixel 5,Android,442,7.7,2067,69,1440,45,Male,4,100214,4.5,6.3,258862,1
24340,0,0.207056117,37,1,0.532917063,7366,17,0,1,0,2,681,Google Pixel 5,Android,307,6.1,2105,76,1111,25,Female,4,42576,18.7,6.2,18459,0
37984,0,0.138212172,67,0,2208,,13,0,0,0,3,161,Samsung Galaxy S21,Android,64,1.6,540,19,262,35,Female,1,59177,10.2,3.1,9620,1
127074,1,0.9999999,44,1,0.399580021,6666,7,2,1,0,1,580,Samsung Galaxy S21,Android,47,1.1,532,18,122,36,Male,1,46083,14.2,7.9,15565,1
135637,0,0.318015336,38,0,0.446901517,3888,20,0,1,0,4,398,iPhone 12,iOS,517,11.6,2798,90,2175,20,Male,5,39521,19.9,12.7,23856,0
103830,0,0.007607175,45,0,0.00659868,5000,5,0,0,0,1,277,Xiaomi Mi 11,Android,269,5.9,1666,42,629,32,Female,3,56390,9.3,4.2,11358,1
57138,0,0.9999999,37,0,0,4690,1,0,0,0,0,504,Google Pixel 5,Android,200,5.8,1291,50,965,52,Male,3,43833,14.6,8.5,29728,1
30175,0,0.362145618,35,0,0.279696041,7500,10,0,0,0,0,392,OnePlus 9,Android,337,6.1,1901,76,1359,58,Male,4,40758,25.5,10,104547,0
71499,0,0,73,0,0.201996323,7613,3,0,2,0,0,135,Xiaomi Mi 11,Android,83,1.6,303,19,285,51,Male,1,57965,12.7,4.3,33104,1
950,0,0.040547951,74,0,0.020736901,5400,5,0,0,0,0,195,Samsung Galaxy S21,Android,473,6.4,2109,79,1300,23,Female,4,50477,13,7.7,19048,1
29756,0,0.584351322,54,0,1453,,3,0,1,0,0,401,Xiaomi Mi 11,Android,522,11.1,2821,86,1891,42,Male,5,42408,24.9,6.8,5952,1
108996,0,0.084416512,38,0,0.105910956,6580,7,0,0,0,0,640,Google Pixel 5,Android,538,9.8,2778,91,2080,35,Female,5,51077,10.7,3.6,15166,1
5492,0,0.192194427,46,1,0.611997144,4200,9,0,1,0,2,33,Google Pixel 5,Android,278,4.7,1484,55,917,21,Male,3,50693,11.2,5.7,19270,1
72293,0,0.029271663,42,0,0.18064247,4793,6,0,1,0,1,688,OnePlus 9,Android,387,6.3,2098,61,1178,54,Male,4,47095,15.8,7,21340,1
86836,0,0.01379954,62,0,12,,2,0,0,0,0,460,OnePlus 9,Android,174,2.4,639,37,545,50,Male,2,46787,15.9,9.2,18460,1
138012,0,0.389547097,44,3,0.512801756,4100,11,0,2,0,1,470,Xiaomi Mi 11,Android,39,1.9,541,16,294,37,Male,1,13682,61,27.2,3824,0
14500,1,1.194825559,59,0,0.409217102,1800,3,3,1,3,0,375,OnePlus 9,Android,69,1.3,434,12,164,42,Male,1,42500,7.6,4,932,1
26204,0,0.466613355,28,0,0.14474651,1360,4,0,0,0,0,22,OnePlus 9,Android,576,11.6,2803,82,1553,43,Female,5,35293,18.3,10,21466,0
77616,0,0.072850169,67,0,1.012435991,4100,9,0,2,0,1,670,Samsung Galaxy S21,Android,160,3.2,648,31,339,27,Female,2,39897,13,4.5,2254,1
24846,0,0.850271658,64,0,0.513302487,6915,4,0,1,0,0,38,Samsung Galaxy S21,Android,522,11.2,2808,93,2328,24,Male,5,36421,20.9,9.6,8038,1
59494,0,0.086451926,73,0,98,,5,0,0,0,0,230,Samsung Galaxy S21,Android,360,7.3,1946,79,1164,50,Male,4,33641,31.4,8.2,8676,1
44033,0,0.012449378,24,0,7,,1,0,0,0,0,365,Xiaomi Mi 11,Android,579,8.6,2539,84,1935,34,Male,5,43781,15.3,6.6,19029,1
114112,0,0.001703672,67,0,0.422915417,5000,7,0,2,0,2,563,Google Pixel 5,Android,71,1.4,508,15,265,33,Female,1,51993,11.7,7,16096,1
68985,0,0.999597342,32,0,0.273678836,3916,12,0,0,0,0,438,iPhone 12,iOS,41,1.7,408,16,291,34,Male,1,14871,51.1,22.9,21048,0
123139,0,0,59,1,0.227422615,9400,14,0,1,0,1,283,iPhone 12,iOS,386,7.7,2114,72,1209,51,Male,4,44500,6.3,1.8,549,0
149912,0,0.728363561,66,1,0.625858465,3348,7,0,1,0,0,27,iPhone 12,iOS,444,7.6,2372,77,1002,29,Male,4,44159,14.8,4.5,3618,0
148383,1,0.960856616,56,1,0.248805586,2720,10,1,0,0,1,226,Xiaomi Mi 11,Android,511,10.8,2712,97,2438,59,Female,5,41338,14.6,6.7,1749,0
76988,0,0.017392351,54,0,0.274483678,1500,7,0,0,0,0,277,Xiaomi Mi 11,Android,269,5.9,1666,42,629,32,Female,3,44804,19.2,3.1,2308,1
99913,0,0,75,0,0,3900,6,0,0,0,0,609,Xiaomi Mi 11,Android,258,4.9,1596,56,937,40,Female,3,36473,26.6,7.5,13182,1
16108,0,0.464688971,29,0,0.13034188,6083,9,0,0,0,0,284,Google Pixel 5,Android,49,1.3,542,16,169,54,Female,1,64376,13.5,5.4,48562,1
9503,0,0.030298485,37,0,0.314575412,3944,7,0,1,0,1,481,iPhone 12,iOS,155,2.4,954,39,441,51,Male,2,54229,17,7.7,1821038,1
10871,0,0.008922443,50,0,2.479927284,6600,16,0,3,0,0,453,Samsung Galaxy S21,Android,120,3.3,734,35,583,26,Male,2,52554,8.6,9.3,932,1
57863,0,0.629229766,54,0,2.298507463,200,6,0,0,0,1,659,Xiaomi Mi 11,Android,463,6.8,2358,68,1236,43,Female,4,11905,58.3,35.2,6205,0
61113,0,0.089710762,56,0,489,,13,0,0,0,0,516,OnePlus 9,Android,126,2.2,1187,28,599,25,Male,2,39459,17.1,4.7,3316,1
40012,0,0.016449589,38,0,0.051561912,7970,3,0,0,0,0,547,OnePlus 9,Android,236,4.6,1750,45,971,21,Female,3,47744,14.4,5.1,19844,1
20490,0,0,61,0,0.240268552,14000,7,0,3,0,0,192,Google Pixel 5,Android,79,1.9,477,13,161,24,Male,1,50234,22.7,8.8,64844,1
77364,0,0.072531575,57,0,0.071380471,1484,12,0,0,0,0,49,Google Pixel 5,Android,580,8.2,2623,90,2262,49,Male,5,50242,13,3.5,11144,0
5615,0,0.183639089,51,0,2373,,13,0,1,0,0,512,Samsung Galaxy S21,Android,567,10.8,2911,89,1682,39,Male,5,56798,12,6.6,31866,1
71708,0,0.062492951,40,0,1.011247188,4000,15,0,3,0,1,17,OnePlus 9,Android,132,3.6,628,32,344,47,Female,2,53636,14.8,6.5,18034,1
110430,0,0.00349965,32,0,0.95430945,1925,9,0,1,0,3,172,Google Pixel 5,Android,46,1.1,487,17,208,23,Male,1,51527,12.7,7.2,18364,1
